,Test_Time(s),Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Temperature (C)_1
682,3414.797293,0.413606793,3.600157738,0.863325443,0.008765985,3.076252189,0.020366863,-6.1512e-05,0.938964963
683,3419.806571,0.410977155,3.600157738,0.8638990879999999,0.008765985,3.0783174,0.020366863,0.0,1.014794827
684,3424.8127619999996,0.40815967299999995,3.600157738,0.864468756,0.008765985,3.0803682969999997,0.020366863,0.0,1.014794827
685,3429.817157,0.405905694,3.600157738,0.86503456,0.008765985,3.082405281,0.020366863,6.15597e-05,1.014794827
686,3434.822314,0.403276056,3.600157738,0.8655969240000001,0.008765985,3.084429878,0.020366863,0.0,1.014794827
687,3439.8235520000003,0.400646448,3.599849939,0.866155294,0.008765985,3.086440104,0.020366863,-6.15597e-05,1.014794827
688,3444.8237649999996,0.39801681,3.600157738,0.866709995,0.008765985,3.0884371180000003,0.020366863,-6.1512e-05,1.014794827
689,3449.825257,0.39557498700000004,3.600157738,0.867261286,0.008765985,3.09042186,0.020366863,-6.1512e-05,0.938964963
690,3454.826404,0.393133193,3.600157738,0.8678090279999999,0.008765985,3.0923938110000004,0.020366863,0.0,1.014794827
691,3459.8345950000003,0.39050355600000003,3.600157738,0.86835409,0.008765985,3.0943561319999997,0.020366863,0.0,1.014794827
692,3464.834908,0.387873918,3.599849939,0.868894816,0.008765985,3.0963028410000004,0.020366863,-6.15597e-05,1.014794827
693,3469.841047,0.385619938,3.600157738,0.869432773,0.008765985,3.098239574,0.020366863,0.0,0.938964963
694,3474.8453090000003,0.38355380299999997,3.600465298,0.869967099,0.008765985,3.1001632480000003,0.020366863,6.1512e-05,1.014794827
695,3479.849551,0.38054850700000004,3.600157738,0.87049786,0.008765985,3.102074093,0.020366863,0.0,0.983819366
696,3484.8497079999997,0.378106713,3.600157738,0.8710227190000001,0.008765985,3.1039636710000003,0.020366863,0.0,0.9079898000000001
697,3489.857218,0.37585273399999997,3.600157738,0.871549221,0.008765985,3.105859174,0.020366863,0.0,0.9079898000000001
698,3494.866811,0.37322309600000003,3.600157738,0.872070404,0.008765985,3.10773551,0.020366863,0.0,0.832159758
699,3499.875626,0.371156961,3.600465298,0.8725881990000001,0.008765985,3.1095996560000003,0.020366863,6.1512e-05,0.983819366
700,3504.883755,0.368715137,3.600157738,0.87310261,0.008765985,3.111451619,0.020366863,6.15597e-05,0.938964963
701,3509.887201,0.366273344,3.600157738,0.8736132440000001,0.008765985,3.1132899839999997,0.020366863,6.15597e-05,0.938964963
702,3514.8962850000003,0.36383155,3.600157738,0.8741211609999999,0.008765985,3.115118561,0.020366863,6.15597e-05,0.938964963
703,3519.896647,0.36157757,3.600157738,0.874625029,0.008765985,3.116932575,0.020366863,-6.1512e-05,1.014794827
704,3524.8977979999995,0.359323591,3.600157738,0.8751257490000001,0.008765985,3.118735242,0.020366863,0.0,0.983819366
705,3529.9031600000003,0.35725745600000003,3.600157738,0.8756236940000001,0.008765985,3.1205279260000003,0.020366863,6.15597e-05,1.014794827
706,3534.910346,0.354627818,3.600157738,0.87611865,0.008765985,3.122309847,0.020366863,0.0,0.983819366
707,3539.911691,0.35256168200000004,3.600157738,0.876609883,0.008765985,3.124078367,0.020366863,0.0,0.9079898000000001
708,3544.916795,0.35030770299999997,3.600157738,0.8770984059999999,0.008765985,3.1258371360000003,0.020366863,-6.1512e-05,1.014794827
709,3549.925082,0.347865909,3.599849939,0.877584128,0.008765985,3.1275858160000003,0.020366863,-6.15597e-05,0.9079898000000001
710,3554.9252979999997,0.345799774,3.600157738,0.8780658920000001,0.008765985,3.129320247,0.020366863,0.0,0.938964963
711,3559.932542,0.34354579399999996,3.600157738,0.878545336,0.008765985,3.131046322,0.020366863,0.0,1.014794827
712,3564.936797,0.341479659,3.600157738,0.879021402,0.008765985,3.132760238,0.020366863,0.0,0.8770163059999999
713,3569.9430840000005,0.33922568,3.600157738,0.879494619,0.008765985,3.1344638889999996,0.020366863,6.15597e-05,0.9079898000000001
714,3574.946264,0.337347358,3.600465298,0.879964642,0.008765985,3.1361560539999997,0.020366863,0.0,0.938964963
715,3579.9555579999997,0.334905565,3.600157738,0.880432257,0.008765985,3.1378395489999997,0.020366863,0.0,0.938964963
716,3584.961794,0.332651585,3.600157738,0.8808966140000001,0.008765985,3.139511316,0.020366863,0.0,0.9528454540000001
717,3589.96585,0.330773264,3.599849939,0.88135686,0.008765985,3.141168271,0.020366863,-0.000123072,1.014794827
718,3594.966288,0.328707129,3.600157738,0.8818158190000001,0.008765985,3.1428206000000003,0.020366863,0.0,1.014794827
719,3599.973568,0.326640993,3.600157738,0.88227152,0.008765985,3.144461194,0.020366863,6.15597e-05,0.983819366
720,3604.9747369999995,0.324387014,3.600157738,0.882723818,0.008765985,3.146089533,0.020366863,0.0,0.9079898000000001
721,3609.9840979999994,0.322508723,3.600157738,0.883174015,0.008765985,3.147710318,0.020366863,0.0,0.9528454540000001
722,3614.9843060000003,0.320630401,3.600157738,0.883620562,0.008765985,3.149317959,0.020366863,0.0,0.9528454540000001
723,3619.988539,0.318376422,3.600157738,0.8840646590000001,0.008765985,3.15091678,0.020366863,0.0,0.9528454540000001
724,3624.996736,0.31631028699999997,3.600157738,0.8845063320000001,0.008765985,3.152506875,0.020366863,0.0,0.8770163059999999
725,3630.0020369999997,0.314619809,3.600157738,0.8849449640000001,0.008765985,3.1540860239999997,0.020366863,0.0,0.8460429309999999
726,3635.0072990000003,0.312553674,3.600157738,0.885380838,0.008765985,3.1556552389999997,0.020366863,0.0,0.8460429309999999
727,3640.0147409999995,0.310299695,3.600157738,0.885814145,0.008765985,3.157215214,0.020366863,0.0,0.890899599
728,3645.0199700000003,0.308233559,3.600157738,0.8862444820000001,0.008765985,3.1587645,0.020366863,0.0,0.815071225
729,3650.0290590000004,0.30691874,3.600157738,0.886672492,0.008765985,3.1603054060000004,0.020366863,0.0,0.890899599
730,3655.0353979999995,0.304852575,3.600157738,0.8870975879999999,0.008765985,3.1618358160000004,0.020366863,6.15597e-05,0.890899599
731,3660.040544,0.302598625,3.600157738,0.887519959,0.008765985,3.163356423,0.020366863,-6.1512e-05,0.890899599
732,3665.043761,0.300908148,3.600157738,0.8879395090000001,0.008765985,3.1648668669999998,0.020366863,0.0,0.890899599
733,3670.0529920000004,0.299405485,3.600465298,0.888356932,0.008765985,3.166369656,0.020366863,0.0,0.890899599
734,3675.062295,0.29733935,3.600465298,0.888771703,0.008765985,3.167862897,0.020366863,6.1512e-05,0.828957319
735,3680.0715189999996,0.295273215,3.600157738,0.889183905,0.008765985,3.1693468869999997,0.020366863,6.15597e-05,0.828957319
736,3685.0738130000004,0.293582737,3.600157738,0.889592972,0.008765985,3.17081959,0.020366863,-6.1512e-05,0.815071225
737,3690.078086,0.291704416,3.600157738,0.8899996170000001,0.008765985,3.1722835789999997,0.020366863,0.0,0.7840996379999999
738,3695.0833060000004,0.289638281,3.600157738,0.89040383,0.008765985,3.173738805,0.020366863,0.0,0.890899599
739,3700.0845409999997,0.288135618,3.600157738,0.8908052209999999,0.008765985,3.1751838739999996,0.020366863,0.0,0.815071225
740,3705.091091,0.286069483,3.600157738,0.8912045190000001,0.008765985,3.176621411,0.020366863,0.0,0.7840996379999999
741,3710.0959909999997,0.284754664,3.600465298,0.891601425,0.008765985,3.1780503469999997,0.020366863,6.1512e-05,0.890899599
742,3715.105253,0.28287634300000003,3.600157738,0.8919962779999999,0.008765985,3.1794718860000004,0.020366863,0.0,0.890899599
743,3720.1086579999997,0.281185865,3.600157738,0.8923881859999999,0.008765985,3.180882819,0.020366863,0.0,0.935758054
744,3725.1118909999996,0.279495388,3.600465298,0.8927776709999999,0.008765985,3.1822850189999996,0.020366863,6.1512e-05,0.890899599
745,3730.119179,0.277804911,3.600157738,0.8931651620000001,0.008765985,3.18368005,0.020366863,-6.1512e-05,0.815071225
746,3735.120436,0.27611443399999996,3.600157738,0.8935498479999999,0.008765985,3.185064982,0.020366863,0.0,0.815071225
747,3740.127657,0.274423957,3.600157738,0.8939326320000001,0.008765985,3.18644306,0.020366863,0.0,0.815071225
748,3745.1360240000004,0.272921294,3.600465298,0.89431322,0.008765985,3.187813241,0.020366863,6.1512e-05,0.739242375
749,3750.1360409999998,0.271230817,3.600157738,0.8946909120000001,0.008765985,3.189172989,0.020366863,0.0,0.663416028
750,3755.138289,0.269352525,3.600157738,0.895066547,0.008765985,3.1905253339999997,0.020366863,0.0,0.890899599
751,3760.143568,0.267849863,3.599849939,0.895440163,0.008765985,3.191870419,0.020366863,-0.000123072,0.815071225
752,3765.1488189999995,0.26597154100000003,3.599849939,0.8958115459999999,0.008765985,3.193207459,0.020366863,-6.15597e-05,0.7840996379999999
753,3770.1532079999997,0.264844567,3.600157738,0.8961806109999999,0.008765985,3.194536148,0.020366863,0.0,0.921871722
754,3775.160243,0.262966245,3.600157738,0.8965476179999999,0.008765985,3.19585743,0.020366863,0.0,0.815071225
755,3780.1705909999996,0.261275768,3.599849939,0.8969126270000001,0.008765985,3.19717152,0.020366863,-6.15597e-05,0.7840996379999999
756,3785.1727549999996,0.259960949,3.600465298,0.8972749259999999,0.008765985,3.198475845,0.020366863,0.000123072,0.8460429309999999
757,3790.182051,0.258646131,3.600157738,0.89763563,0.008765985,3.1997744389999996,0.020366863,-6.1512e-05,0.694386959
758,3795.1904979999995,0.256955653,3.600157738,0.8979941159999999,0.008765985,3.201065036,0.020366863,0.0,0.770213723
759,3800.193621,0.25526517600000004,3.600157738,0.8983500870000001,0.008765985,3.202346581,0.020366863,0.0,0.739242375
760,3805.1938020000002,0.253762543,3.600157738,0.898703817,0.008765985,3.2036200619999997,0.020366863,-6.1512e-05,0.8460429309999999
761,3810.2010450000002,0.252447724,3.600465298,0.8990558759999999,0.008765985,3.204887523,0.020366863,0.000123072,0.770213723
762,3815.2032950000003,0.250757247,3.599849939,0.8994055320000001,0.008765985,3.206146328,0.020366863,-6.15597e-05,0.921871722
763,3820.212603,0.249630257,3.600157738,0.899753604,0.008765985,3.207399441,0.020366863,0.0,0.739242375
764,3825.2197770000002,0.247939765,3.600157738,0.900099531,0.008765985,3.208644828,0.020366863,0.0,0.890899599
765,3830.2260409999994,0.24643711699999998,3.600157738,0.9004433620000001,0.008765985,3.209882672,0.020366863,0.0,0.815071225
766,3835.233397,0.244934469,3.599849939,0.9007852709999999,0.008765985,3.211113588,0.020366863,-6.15597e-05,0.921871722
767,3840.240642,0.243807495,3.600157738,0.9011251640000001,0.008765985,3.212337254,0.020366863,6.15597e-05,0.815071225
768,3845.248938,0.242304847,3.600465298,0.90146314,0.008765985,3.2135540189999996,0.020366863,6.1512e-05,0.739242375
769,3850.254039,0.240802199,3.600465298,0.901798964,0.008765985,3.214763042,0.020366863,0.000123072,0.815071225
770,3855.255244,0.23948738,3.600157738,0.902132602,0.008765985,3.2159641910000003,0.020366863,0.0,0.890899599
771,3860.2624909999995,0.238172561,3.600465298,0.902464667,0.008765985,3.2171596769999997,0.020366863,0.000123072,0.921871722
772,3865.2638340000003,0.23648208399999998,3.600157738,0.9027944379999999,0.008765985,3.218346902,0.020366863,0.0,0.770213723
773,3870.264035,0.235167265,3.600157738,0.9031222459999999,0.008765985,3.2195270610000004,0.020366863,0.0,0.8460429309999999
774,3875.269465,0.234040275,3.600157738,0.903448492,0.008765985,3.2207015969999997,0.020366863,0.0,0.8770163059999999
775,3880.27555,0.232349798,3.599849939,0.9037728859999999,0.008765985,3.221869462,0.020366863,-6.15597e-05,0.8770163059999999
776,3885.277856,0.231410637,3.600157738,0.9040951779999999,0.008765985,3.223029758,0.020366863,6.15597e-05,0.770213723
777,3890.283019,0.23009581899999998,3.600465298,0.9044158840000001,0.008765985,3.224184348,0.020366863,6.1512e-05,0.8460429309999999
778,3895.2924840000005,0.22878099999999998,3.600157738,0.904734952,0.008765985,3.225333033,0.020366863,0.0,0.694386959
779,3900.2925240000004,0.227278352,3.600157738,0.905051693,0.008765985,3.2264733469999998,0.020366863,6.15597e-05,0.770213723
780,3905.29574,0.22633920600000001,3.600157738,0.9053668420000001,0.008765985,3.22760793,0.020366863,-6.1512e-05,0.8460429309999999
781,3910.295993,0.224836543,3.600157738,0.9056800070000001,0.008765985,3.228735372,0.020366863,0.0,0.739242375
782,3915.3053600000003,0.223521739,3.600157738,0.905992042,0.008765985,3.2298587519999997,0.020366863,0.0,0.770213723
783,3920.312536,0.22239475,3.600157738,0.906302143,0.008765985,3.230975154,0.020366863,0.0,0.587589324
784,3925.319742,0.221079931,3.600157738,0.906610502,0.008765985,3.232085283,0.020366863,6.15597e-05,0.663416028
785,3930.3210159999994,0.219952941,3.600157738,0.9069168040000001,0.008765985,3.233188011,0.020366863,0.0,0.694386959
786,3935.330254,0.21882595100000002,3.600157738,0.9072219490000001,0.008765985,3.234286581,0.020366863,0.0,0.770213723
787,3940.33351,0.217511132,3.600157738,0.907525038,0.008765985,3.235377749,0.020366863,6.15597e-05,0.8011866209999999
788,3945.335937,0.21619632800000002,3.600157738,0.907826393,0.008765985,3.2364626739999998,0.020366863,0.0,0.815071225
789,3950.3412409999996,0.214693666,3.599849939,0.908126216,0.008765985,3.237542077,0.020366863,-6.15597e-05,0.497881413
790,3955.343259,0.21375452,3.600157738,0.9084241909999999,0.008765985,3.238614833,0.020366863,0.0,0.739242375
791,3960.349526,0.21281535899999998,3.600157738,0.908720868,0.008765985,3.239682913,0.020366863,0.0,0.511765182
792,3965.35685,0.21131271100000001,3.600157738,0.909015995,0.008765985,3.2407454139999996,0.020366863,0.0,0.8460429309999999
793,3970.358997,0.210185722,3.600157738,0.909309149,0.008765985,3.24180081,0.020366863,0.0,0.739242375
794,3975.360285,0.20924657600000002,3.599849939,0.909600695,0.008765985,3.24285042,0.020366863,-6.15597e-05,0.770213723
795,3980.363507,0.20811958600000002,3.600157738,0.909890733,0.008765985,3.243894596,0.020366863,0.0,0.815071225
796,3985.3658229999996,0.206804767,3.600157738,0.9101791370000001,0.008765985,3.2449328889999998,0.020366863,0.0,0.739242375
797,3990.3692770000002,0.20605345100000003,3.600157738,0.910466045,0.008765985,3.2459657969999998,0.020366863,-6.1512e-05,0.739242375
798,3995.3723270000005,0.20511429,3.600157738,0.9107513420000001,0.008765985,3.246992908,0.020366863,0.0,0.739242375
799,4000.373539,0.203799471,3.600157738,0.91103509,0.008765985,3.248014447,0.020366863,0.0,0.739242375
800,4005.376792,0.202484652,3.600157738,0.9113173790000001,0.008765985,3.249030727,0.020366863,0.0,0.40497148
801,4010.3800450000003,0.201733336,3.599849939,0.9115980570000001,0.008765985,3.250041202,0.020366863,-6.15597e-05,0.815071225
802,4015.38228,0.20060634600000002,3.600157738,0.9118772270000001,0.008765985,3.2510462510000004,0.020366863,6.15597e-05,0.7840996379999999
803,4020.390679,0.199103698,3.600157738,0.912155251,0.008765985,3.252047171,0.020366863,0.0,0.815071225
804,4025.3939,0.198540196,3.600157738,0.912431427,0.008765985,3.2530414339999996,0.020366863,0.0,0.859927654
805,4030.395987,0.197037548,3.599849939,0.912706163,0.008765985,3.254030518,0.020366863,-6.15597e-05,0.632445335
806,4035.397494,0.196098402,3.599849939,0.91297938,0.008765985,3.255014127,0.020366863,-6.15597e-05,0.859927654
807,4040.4046770000004,0.19553489999999998,3.600157738,0.913251437,0.008765985,3.25599356,0.020366863,0.0,0.587589324
808,4045.4068119999997,0.194032252,3.599849939,0.9135218559999999,0.008765985,3.256967097,0.020366863,-6.15597e-05,0.815071225
809,4050.4070409999995,0.19309310600000001,3.600157738,0.9137907590000001,0.008765985,3.257935179,0.020366863,0.0,0.6773017640000001
810,4055.4122850000003,0.19196611600000002,3.600157738,0.9140585059999999,0.008765985,3.258899107,0.020366863,0.0,0.708271265
811,4060.413504,0.19102695600000003,3.600157738,0.914324703,0.008765985,3.2598574489999996,0.020366863,0.0,0.360118985
812,4065.420726,0.189899966,3.600157738,0.9145896309999999,0.008765985,3.260811225,0.020366863,0.0,0.48079541299999995
813,4070.42617,0.18914865,3.600157738,0.914853143,0.008765985,3.261759898,0.020366863,6.15597e-05,0.663416028
814,4075.429293,0.18802166,3.600157738,0.915115204,0.008765985,3.2627033489999997,0.020366863,0.0,0.632445335
815,4080.438315,0.18689467,3.600157738,0.915375707,0.008765985,3.263641193,0.020366863,6.15597e-05,0.632445335
816,4085.4467659999996,0.186331183,3.600157738,0.915635929,0.008765985,3.2645780319999997,0.020366863,6.15597e-05,0.815071225
817,4090.447025,0.18520419300000002,3.600157738,0.915893827,0.008765985,3.265506492,0.020366863,0.0,0.646333873
818,4095.453318,0.18445287600000002,3.599849939,0.916150745,0.008765985,3.2664314310000004,0.020366863,-6.15597e-05,0.587589324
819,4100.458504,0.18313805800000002,3.600157738,0.9164062890000001,0.008765985,3.26735142,0.020366863,6.15597e-05,0.5566191079999999
820,4105.4647700000005,0.18238672600000003,3.600157738,0.916660629,0.008765985,3.268267078,0.020366863,6.15597e-05,0.708271265
821,4110.47103,0.181447566,3.600157738,0.916913595,0.008765985,3.269177787,0.020366863,6.15597e-05,0.40497148
822,4115.481041,0.180884078,3.600157738,0.917164986,0.008765985,3.270082828,0.020366863,0.0,0.525650501
823,4120.488491,0.179757088,3.600157738,0.917416089,0.008765985,3.270986836,0.020366863,0.0,0.663416028
824,4125.490781,0.178817943,3.600157738,0.917665122,0.008765985,3.2718833860000003,0.020366863,0.0,0.511765182
825,4130.492101,0.177690953,3.600157738,0.9179127970000001,0.008765985,3.2727750510000004,0.020366863,-6.1512e-05,0.48079541299999995
826,4135.4994369999995,0.177127466,3.600157738,0.9181595790000001,0.008765985,3.273663497,0.020366863,0.0,0.315265477
827,4140.501596,0.176188305,3.600157738,0.918404935,0.008765985,3.274546814,0.020366863,-6.1512e-05,0.43594077200000003
828,4145.507813,0.175249144,3.600157738,0.9186491790000001,0.008765985,3.275426121,0.020366863,0.0,0.739242375
829,4150.516087,0.174497828,3.599849939,0.918892354,0.008765985,3.276301585,0.020366863,-6.15597e-05,0.511765182
830,4155.525404,0.173370838,3.600157738,0.919134333,0.008765985,3.27717274,0.020366863,0.0,0.587589324
831,4160.5334729999995,0.172619507,3.599849939,0.9193750909999999,0.008765985,3.2780394999999998,0.020366863,-6.15597e-05,0.48079541299999995
832,4165.540776,0.17205601899999998,3.600157738,0.9196145659999999,0.008765985,3.2789016380000002,0.020366863,0.0,0.132658362
833,4170.546096,0.17111685899999998,3.600465298,0.919852817,0.008765985,3.279759375,0.020366863,6.1512e-05,0.511765182
834,4175.551345,0.170177713,3.600157738,0.920089855,0.008765985,3.2806127419999997,0.020366863,0.0,0.587589324
835,4180.560752,0.169238552,3.600157738,0.9203260240000001,0.008765985,3.281462978,0.020366863,0.0,0.360118985
836,4185.564781,0.168487236,3.600157738,0.920560752,0.008765985,3.2823080289999997,0.020366863,0.0,0.632445335
837,4190.566979,0.167548075,3.600157738,0.920794303,0.008765985,3.28314884,0.020366863,-6.1512e-05,0.40497148
838,4195.568354,0.166984573,3.600157738,0.921026625,0.008765985,3.2839852260000004,0.020366863,-6.1512e-05,0.360118985
839,4200.57352,0.165857598,3.599849939,0.92125798,0.008765985,3.2848181339999996,0.020366863,-6.15597e-05,0.632445335
840,4205.581778,0.165294096,3.600157738,0.921488373,0.008765985,3.285647576,0.020366863,0.0,0.22236213100000002
841,4210.584033,0.164542779,3.600157738,0.92171744,0.008765985,3.286472242,0.020366863,6.15597e-05,0.48079541299999995
842,4215.586602,0.163603619,3.600157738,0.921945438,0.008765985,3.287293062,0.020366863,0.0,0.5566191079999999
843,4220.587522,0.16322796,3.600465298,0.922172232,0.008765985,3.288109547,0.020366863,6.1512e-05,0.40497148
844,4225.593833,0.16210097099999998,3.599849939,0.922398275,0.008765985,3.2889233310000003,0.020366863,-6.15597e-05,0.48079541299999995
845,4230.60179,0.16191314199999998,3.600157738,0.922622431,0.008765985,3.289730315,0.020366863,0.0,0.525650501
846,4235.604834000001,0.16059832300000002,3.600157738,0.92284713,0.008765985,3.290539262,0.020366863,0.0,0.25332871100000004
847,4240.613531,0.160034835,3.600157738,0.923070004,0.008765985,3.29134163,0.020366863,0.0,0.374003828
848,4245.61873,0.158907846,3.600157738,0.9232916870000001,0.008765985,3.29213971,0.020366863,0.0,0.48079541299999995
849,4250.627998,0.15834435800000002,3.600157738,0.9235124809999999,0.008765985,3.2929345960000003,0.020366863,0.0,0.525650501
850,4255.631334000001,0.157780856,3.600157738,0.92373207,0.008765985,3.2937251389999997,0.020366863,0.0,0.3291502
851,4260.640569,0.157029539,3.599849939,0.923950832,0.008765985,3.2945127,0.020366863,-6.15597e-05,0.177510008
852,4265.64478,0.15590255,3.600157738,0.92416838,0.008765985,3.295295893,0.020366863,0.00012311899999999998,0.5566191079999999
853,4270.645172,0.15533904699999998,3.599849939,0.9243847909999999,0.008765985,3.296074996,0.020366863,0.0,0.25332871100000004
